city,timestamp,temperature,season
Paris,2011-03-22,10.254572039931471,spring
Paris,2011-03-23,14.549507040780583,spring
Paris,2011-03-24,13.565849996292105,spring
Paris,2011-03-25,10.878620887773804,spring
Paris,2011-03-26,17.887663838363757,spring
Paris,2011-03-27,6.772214993560531,spring
Paris,2011-03-28,4.534450152595426,spring
Paris,2011-03-29,10.288631964562152,spring
Paris,2011-03-30,10.426020436931319,spring
Paris,2011-03-31,15.17208920139997,spring
Paris,2011-04-01,7.731559109386176,spring
Paris,2011-04-02,17.861882440666744,spring
Paris,2011-04-03,6.014940432053904,spring
Paris,2011-04-04,11.88812424180281,spring
Paris,2011-04-05,11.640686040004548,spring
Paris,2011-04-06,9.628932495368447,spring
Paris,2011-04-07,21.967847901496352,spring
Paris,2011-04-08,16.69958479016404,spring
Paris,2011-04-09,15.466819181010319,spring
Paris,2011-04-10,12.336205849843212,spring
Paris,2011-04-11,11.744566507546484,spring
Paris,2011-04-12,5.223111905512811,spring
Paris,2011-04-13,14.519144874315177,spring
Paris,2011-04-14,15.4730071394612,spring
Paris,2011-04-15,5.774027028922214,spring
Paris,2011-04-16,17.453608146042274,spring
Paris,2011-04-17,3.9096901650608427,spring
Paris,2011-04-18,15.263868673071642,spring
Paris,2011-04-19,13.650220357221503,spring
Paris,2011-04-20,13.416593822080282,spring
Paris,2011-04-21,12.230622963924487,spring
Paris,2011-04-22,14.182931095447433,spring
Paris,2011-04-23,15.296590705975815,spring
Paris,2011-04-24,8.420433066886524,spring
Paris,2011-04-25,-2.5604004241767626,spring
Paris,2011-04-26,14.370533855681524,spring
Paris,2011-04-27,5.04903921385262,spring
Paris,2011-04-28,7.357061985985586,spring
Paris,2011-04-29,16.570577089857316,spring
Paris,2011-04-30,15.819706930962298,spring
Paris,2011-05-01,-1.4736825931262079,spring
Paris,2011-05-02,10.206659565085761,spring
Paris,2011-05-03,8.30431448573314,spring
Paris,2011-05-04,8.039447376696012,spring
Paris,2011-05-05,13.299662072348251,spring
Paris,2011-05-06,17.202202082371095,spring
Paris,2011-05-07,20.67768036017837,spring
Paris,2011-05-08,10.705284675774575,spring
Paris,2011-05-09,14.589643814030634,spring
Paris,2011-05-10,5.3051035367846,spring
Paris,2011-05-11,14.598718938051414,spring
Paris,2011-05-12,8.354708321426195,spring
Paris,2011-05-13,14.158305922912213,spring
Paris,2011-05-14,9.06433229164332,spring
Paris,2011-05-15,20.346921401216647,spring
Paris,2011-05-16,19.164298222790826,spring
Paris,2011-05-17,16.075498619918694,spring
Paris,2011-05-18,14.007514017665983,spring
Paris,2011-05-19,7.058163098752341,spring
Paris,2011-05-20,16.675859941329787,spring
Paris,2011-05-21,20.330187583036576,spring
Paris,2011-05-22,21.0694438635255,spring
Paris,2011-05-23,16.743525631312018,spring
Paris,2011-05-24,11.16713362843253,spring
Paris,2011-05-25,15.4214293239536,spring
Paris,2011-05-26,11.848539230754175,spring
Paris,2011-05-27,17.80923413764857,spring
Paris,2011-05-28,15.378551118875704,spring
Paris,2011-05-29,9.576629952261312,spring
Paris,2011-05-30,8.795272811171845,spring
Paris,2011-05-31,6.578010394097505,spring
Paris,2011-06-01,17.607517634676547,summer
Paris,2011-06-02,19.305739993315584,summer
Paris,2011-06-03,12.211537391302375,summer
Paris,2011-06-04,13.9740013410354,summer
Paris,2011-06-05,14.720588088002184,summer
Paris,2011-06-06,16.77098265670581,summer
Paris,2011-06-07,11.78053507981602,summer
Paris,2011-06-08,21.6592996073854,summer
Paris,2011-06-09,22.143890511172312,summer
Paris,2011-06-10,21.62422349507147,summer
Paris,2011-06-11,26.99088302998821,summer
Paris,2011-06-12,24.32976286590981,summer
Paris,2011-06-13,25.665065705455184,summer
Paris,2011-06-14,4.30647803907944,summer
Paris,2011-06-15,23.17366691101925,summer
Paris,2011-06-16,24.308392166216528,summer
Paris,2011-06-17,17.742017649807586,summer
Paris,2011-06-18,26.595942441415282,summer
Paris,2011-06-19,21.11207242753515,summer
Paris,2011-06-20,22.750765205688104,summer
Paris,2011-06-21,20.360245027865453,summer
Paris,2011-06-22,15.910030553759128,summer
Paris,2011-06-23,12.712722472736028,summer
Paris,2011-06-24,15.826586162730152,summer
Paris,2011-06-25,15.417984403430399,summer
Paris,2011-06-26,23.645908153737597,summer
Paris,2011-06-27,14.846744014112137,summer
Paris,2011-06-28,18.946514403297574,summer
Paris,2011-06-29,27.439750431308017,summer
Paris,2011-06-30,23.16699085631472,summer
Paris,2011-07-01,8.43114301029123,summer
Paris,2011-07-02,22.507414516561276,summer
Paris,2011-07-03,21.40268869625699,summer
Paris,2011-07-04,16.658733338985375,summer
Paris,2011-07-05,25.073160946446976,summer
Paris,2011-07-06,18.434510639094658,summer
Paris,2011-07-07,22.9193866746844,summer
Paris,2011-07-08,28.09554738413754,summer
Paris,2011-07-09,19.988104131330214,summer
Paris,2011-07-10,19.66141828641608,summer
Paris,2011-07-11,26.577257822655504,summer
Paris,2011-07-12,9.861485951225436,summer
Paris,2011-07-13,13.500882113091228,summer
Paris,2011-07-14,23.90021799536984,summer
Paris,2011-07-15,18.26614971361548,summer
Paris,2011-07-16,16.125234552918712,summer
Paris,2011-07-17,13.139114716625876,summer
Paris,2011-07-18,17.195999847458054,summer
Paris,2011-07-19,16.05541040095163,summer
Paris,2011-07-20,23.539824694899067,summer
Paris,2011-07-21,21.793056700758108,summer
Paris,2011-07-22,34.95745086819555,summer
Paris,2011-07-23,27.389700378713105,summer
Paris,2011-07-24,17.548588776565104,summer
Paris,2011-07-25,21.060974284350188,summer
Paris,2011-07-26,21.53845001136783,summer
Paris,2011-07-27,21.278694998960173,summer
Paris,2011-07-28,28.53374966034834,summer
Paris,2011-07-29,22.629042772825333,summer
Paris,2011-07-30,25.324827785832483,summer
Paris,2011-07-31,23.722152756749743,summer
Paris,2011-08-01,24.952269970349477,summer
Paris,2011-08-02,21.445236488483193,summer
Paris,2011-08-03,23.607659093284852,summer
Paris,2011-08-04,26.35837717569193,summer
Paris,2011-08-05,19.911913018001812,summer
Paris,2011-08-06,19.21998902440441,summer
Paris,2011-08-07,19.762456155451382,summer
Paris,2011-08-08,16.13137516428355,summer
Paris,2011-08-09,19.017803605884907,summer
Paris,2011-08-10,22.439406240171422,summer
Paris,2011-08-11,20.86836329306922,summer
Paris,2011-08-12,19.070360195911693,summer
Paris,2011-08-13,18.312239953514627,summer
Paris,2011-08-14,23.72521363437829,summer
Paris,2011-08-15,16.5582941867835,summer
Paris,2011-08-16,16.032224695218208,summer
Paris,2011-08-17,10.867695979081889,summer
Paris,2011-08-18,17.519533322938045,summer
Paris,2011-08-19,20.956255604880205,summer
Paris,2011-08-20,24.534875586565693,summer
Paris,2011-08-21,24.388359333051596,summer
Paris,2011-08-22,11.167857836644142,summer
Paris,2011-08-23,20.717918011119224,summer
Paris,2011-08-24,20.60060635433406,summer
Paris,2011-08-25,18.225389450733694,summer
Paris,2011-08-26,25.342447655327533,summer
Paris,2011-08-27,15.661096026709835,summer
Paris,2011-08-28,22.400216669095823,summer
Paris,2011-08-29,25.234965546142554,summer
Paris,2011-08-30,16.67466411126294,summer
Paris,2011-08-31,21.53027303370222,summer
Paris,2011-09-01,21.067918674081188,autumn
Paris,2011-09-02,7.530231108173725,autumn
Paris,2011-09-03,11.746248011726886,autumn
Paris,2011-09-04,19.171287929949447,autumn
Paris,2011-09-05,17.22632055479801,autumn
Paris,2011-09-06,23.481824824173643,autumn
Paris,2011-09-07,10.874429497411395,autumn
Paris,2011-09-08,0.6935607919013815,autumn
Paris,2011-09-09,6.144660561946246,autumn
Paris,2011-09-10,14.82295476369818,autumn
Paris,2011-09-11,14.199838396977913,autumn
Paris,2011-09-12,13.83380926738592,autumn
Paris,2011-09-13,19.70435125939796,autumn
Paris,2011-09-14,17.354401822401456,autumn
Paris,2011-09-15,11.601208940230947,autumn
Paris,2011-09-16,18.364545578703492,autumn
Paris,2011-09-17,26.29545371687595,autumn
Paris,2011-09-18,16.560071491651925,autumn
Paris,2011-09-19,14.83230574860826,autumn
Paris,2011-09-20,8.419714817768888,autumn
Paris,2011-09-21,8.707149229181963,autumn
Paris,2011-09-22,5.3707278668200535,autumn
Paris,2011-09-23,17.4594215986225,autumn
Paris,2011-09-24,15.295069416392193,autumn
Paris,2011-09-25,4.135731924883933,autumn
Paris,2011-09-26,11.347279697348258,autumn
Paris,2011-09-27,13.814878350121635,autumn
Paris,2011-09-28,14.57780144943707,autumn
Paris,2011-09-29,11.375044451408648,autumn
Paris,2011-09-30,11.269310128272629,autumn
Paris,2011-10-01,11.718046224069198,autumn
Paris,2011-10-02,7.727407905013701,autumn
Paris,2011-10-03,9.92461164035609,autumn
Paris,2011-10-04,7.372020948079128,autumn
Paris,2011-10-05,12.48153894279624,autumn
Paris,2011-10-06,12.95435375721399,autumn
Paris,2011-10-07,10.756450749027822,autumn
Paris,2011-10-08,4.557002479155443,autumn
Paris,2011-10-09,12.076477234095993,autumn
Paris,2011-10-10,12.534756825582274,autumn
Paris,2011-10-11,10.085692715051106,autumn
Paris,2011-10-12,15.420180259711941,autumn
Paris,2011-10-13,12.175903427417873,autumn
Paris,2011-10-14,20.399436290029875,autumn
Paris,2011-10-15,13.76602666018183,autumn
Paris,2011-10-16,9.109930862017922,autumn
Paris,2011-10-17,19.985653915115925,autumn
Paris,2011-10-18,19.259809806767656,autumn
Paris,2011-10-19,13.150490238492004,autumn
Paris,2011-10-20,3.211232098573909,autumn
Paris,2011-10-21,16.994643345468173,autumn
Paris,2011-10-22,6.396416867297157,autumn
Paris,2011-10-23,10.098977776811203,autumn
Paris,2011-10-24,25.338130677379848,autumn
Paris,2011-10-25,12.90612336577062,autumn
Paris,2011-10-26,11.346421131022224,autumn
Paris,2011-10-27,13.825447238746808,autumn
Paris,2011-10-28,11.090697452644946,autumn
Paris,2011-10-29,8.637919067469163,autumn
Paris,2011-10-30,12.713888830310786,autumn
Paris,2011-10-31,17.148521794882498,autumn
Paris,2011-11-01,8.356540792162608,autumn
Paris,2011-11-02,26.792234783979513,autumn
Paris,2011-11-03,9.73711034062157,autumn
Paris,2011-11-04,2.336681187272891,autumn
Paris,2011-11-05,11.609087902382345,autumn
Paris,2011-11-06,13.803866351262295,autumn
Paris,2011-11-07,13.779532025395227,autumn
Paris,2011-11-08,13.635244865106444,autumn
Paris,2011-11-09,19.482467160873284,autumn
Paris,2011-11-10,24.019577817355255,autumn
Paris,2011-11-11,15.418078693178671,autumn
Paris,2011-11-12,7.534708604395195,autumn
Paris,2011-11-13,18.786574784376366,autumn
Paris,2011-11-14,8.803677556288248,autumn
Paris,2011-11-15,12.673857856301243,autumn
Paris,2011-11-16,12.552261342005881,autumn
Paris,2011-11-17,11.414402154105197,autumn
Paris,2011-11-18,10.650735173197148,autumn
Paris,2011-11-19,14.004979767092156,autumn
Paris,2011-11-20,18.57330492754393,autumn
Paris,2011-11-21,14.65310352252101,autumn
Paris,2011-11-22,10.129025128315739,autumn
Paris,2011-11-23,17.611638665848414,autumn
Paris,2011-11-24,14.50767183387598,autumn
Paris,2011-11-25,17.946738047834728,autumn
Paris,2011-11-26,11.31262319928011,autumn
Paris,2011-11-27,13.823879463588431,autumn
Paris,2011-11-28,14.954668031716826,autumn
Paris,2011-11-29,20.62862502802561,autumn
Paris,2011-11-30,9.423686878347825,autumn
Paris,2011-12-01,-0.038446947259764386,winter
Paris,2011-12-02,-1.1844599764674726,winter
Paris,2011-12-03,6.985376358491487,winter
Paris,2011-12-04,-4.32696009429838,winter
Paris,2011-12-05,7.069214104834455,winter
Paris,2011-12-06,4.897600228655431,winter
Paris,2011-12-07,3.8921605251853877,winter
Paris,2011-12-08,11.189085989765285,winter
Paris,2011-12-09,1.6759098302227962,winter
Paris,2011-12-10,3.7125764907286776,winter
Paris,2011-12-11,-3.0156355308743468,winter
Paris,2011-12-12,7.390614053650717,winter
Paris,2011-12-13,4.019196366626352,winter
Paris,2011-12-14,4.910733535354968,winter
Paris,2011-12-15,14.283434312509483,winter
Paris,2011-12-16,8.125239614741934,winter
Paris,2011-12-17,10.043704012278475,winter
Paris,2011-12-18,-5.356150646382931,winter
Paris,2011-12-19,9.209778545535556,winter
Paris,2011-12-20,7.777976126150332,winter
Paris,2011-12-21,6.051555674159452,winter
Paris,2011-12-22,3.429264697893759,winter
Paris,2011-12-23,2.888997465749498,winter
Paris,2011-12-24,7.820031455741301,winter
Paris,2011-12-25,13.301260556146172,winter
Paris,2011-12-26,-0.18925462048806274,winter
Paris,2011-12-27,4.799612103385996,winter
Paris,2011-12-28,5.4152891135493455,winter
Paris,2011-12-29,0.5262157954543891,winter
Paris,2011-12-30,2.3573261825436926,winter
Paris,2011-12-31,-2.655945019806232,winter
Paris,2012-01-01,3.1598613818058974,winter
Paris,2012-01-02,14.49916362767166,winter
Paris,2012-01-03,12.670673232891708,winter
Paris,2012-01-04,7.62478730007638,winter
Paris,2012-01-05,7.597230298707827,winter
Paris,2012-01-06,2.99761921500897,winter
Paris,2012-01-07,13.163551555328006,winter
Paris,2012-01-08,4.5050655318934725,winter
Paris,2012-01-09,13.197524431240332,winter
Paris,2012-01-10,6.921810378436351,winter
Paris,2012-01-11,5.007216250915272,winter
Paris,2012-01-12,7.008781346774514,winter
Paris,2012-01-13,6.432884022590345,winter
Paris,2012-01-14,-1.2584329479685277,winter
Paris,2012-01-15,5.9695792163490555,winter
Paris,2012-01-16,-0.5826549335065998,winter
Paris,2012-01-17,6.195957033122211,winter
Paris,2012-01-18,3.390931688397657,winter
Paris,2012-01-19,2.0668520355571753,winter
Paris,2012-01-20,5.088193468861002,winter
Paris,2012-01-21,4.084376407888743,winter
Paris,2012-01-22,-2.8476201013341775,winter
Paris,2012-01-23,10.44535388279843,winter
Paris,2012-01-24,11.661074254730968,winter
Paris,2012-01-25,7.388701826613544,winter
Paris,2012-01-26,3.206787779308552,winter
Paris,2012-01-27,-1.9315161640306568,winter
Paris,2012-01-28,4.195454007353596,winter
Paris,2012-01-29,2.1629202151029876,winter
Paris,2012-01-30,3.1174043685482227,winter
Paris,2012-01-31,6.108951901610402,winter
Paris,2012-02-01,12.026272006161223,winter
Paris,2012-02-02,8.997482706645009,winter
Paris,2012-02-03,10.934650054651389,winter
Paris,2012-02-04,8.165826934722102,winter
Paris,2012-02-05,5.225276031507971,winter
Paris,2012-02-06,5.524992054917286,winter
Paris,2012-02-07,-4.849928639890601,winter
Paris,2012-02-08,-2.906444478393575,winter
Paris,2012-02-09,5.973634087841066,winter
Paris,2012-02-10,-3.143684096665398,winter
Paris,2012-02-11,-4.942267543336055,winter
Paris,2012-02-12,-0.04669927292587239,winter
Paris,2012-02-13,-3.6642304637888206,winter
Paris,2012-02-14,-0.6899232670903865,winter
Paris,2012-02-15,-7.7199203527408375,winter
Paris,2012-02-16,-3.065484396591625,winter
Paris,2012-02-17,8.013148473351535,winter
Paris,2012-02-18,1.057980919489916,winter
Paris,2012-02-19,7.118367168095518,winter
Paris,2012-02-20,3.7452027217744073,winter
Paris,2012-02-21,11.250546958896313,winter
Paris,2012-02-22,13.302933282735967,winter
Paris,2012-02-23,5.030526020842952,winter
Paris,2012-02-24,2.981059987561456,winter
Paris,2012-02-25,3.3403932828602043,winter
Paris,2012-02-26,3.269269075465271,winter
Paris,2012-02-27,1.906485873374181,winter
Paris,2012-02-28,-0.8135876341263044,winter
Paris,2012-02-29,2.9928190030764563,winter
Paris,2012-03-01,17.96020742350148,spring
Paris,2012-03-02,10.832024701263125,spring
Paris,2012-03-03,14.204585773928692,spring
Paris,2012-03-04,11.586213688778672,spring
Paris,2012-03-05,16.117645590682418,spring
Paris,2012-03-06,18.522366262533378,spring
Paris,2012-03-07,11.77271462510484,spring
Paris,2012-03-08,16.71151010214895,spring
Paris,2012-03-09,13.719955915579252,spring
Paris,2012-03-10,9.533237488534951,spring
Paris,2012-03-11,16.528915066618083,spring
Paris,2012-03-12,18.07052629221253,spring
Paris,2012-03-13,11.898458471656065,spring
Paris,2012-03-14,7.728913548039886,spring
Paris,2012-03-15,13.204247275476027,spring
Paris,2012-03-16,13.077195662512496,spring
Paris,2012-03-17,12.777881003467964,spring
Paris,2012-03-18,13.6624976682959,spring
Paris,2012-03-19,10.119945383711503,spring
Paris,2012-03-20,13.908669468905156,spring
Paris,2012-03-21,5.289988428324364,spring
Paris,2012-03-22,19.032440412860385,spring
Paris,2012-03-23,12.244282591287515,spring
Paris,2012-03-24,7.753900351544846,spring
Paris,2012-03-25,13.365541239876816,spring
Paris,2012-03-26,5.569340408160145,spring
Paris,2012-03-27,16.095992774431863,spring
Paris,2012-03-28,14.373955181870288,spring
Paris,2012-03-29,3.1582000795000145,spring
Paris,2012-03-30,8.87424470093821,spring
Paris,2012-03-31,12.860065319483175,spring
Paris,2012-04-01,13.393610698491571,spring
Paris,2012-04-02,9.433997569870986,spring
Paris,2012-04-03,16.197623864578468,spring
Paris,2012-04-04,10.810256380340359,spring
Paris,2012-04-05,17.704589588272505,spring
Paris,2012-04-06,4.81765586916388,spring
Paris,2012-04-07,10.71498091524361,spring
Paris,2012-04-08,15.028694911151366,spring
Paris,2012-04-09,12.709701488522377,spring
Paris,2012-04-10,20.91577728234102,spring
Paris,2012-04-11,12.877266290520888,spring
Paris,2012-04-12,4.777199871538279,spring
Paris,2012-04-13,10.33417229269558,spring
Paris,2012-04-14,5.136886946683682,spring
Paris,2012-04-15,17.194189077823623,spring
Paris,2012-04-16,16.629739226504945,spring
Paris,2012-04-17,15.231931749902435,spring
Paris,2012-04-18,18.002666719771057,spring
Paris,2012-04-19,16.036088442531813,spring
Paris,2012-04-20,14.029314567625137,spring
Paris,2012-04-21,9.762576028784077,spring
Paris,2012-04-22,9.459781443407039,spring
Paris,2012-04-23,7.198514066213291,spring
Paris,2012-04-24,6.630476695214121,spring
Paris,2012-04-25,11.956839673102182,spring
Paris,2012-04-26,10.090873764239763,spring
Paris,2012-04-27,-5.240012758476393,spring
Paris,2012-04-28,19.313927909027193,spring
Paris,2012-04-29,17.36264780787681,spring
Paris,2012-04-30,9.196430098043951,spring
Paris,2012-05-01,14.283361858980726,spring
Paris,2012-05-02,6.435069589520091,spring
Paris,2012-05-03,9.921762174706902,spring
Paris,2012-05-04,9.82428348428412,spring
Paris,2012-05-05,16.85448020265239,spring
Paris,2012-05-06,20.666931750634372,spring
Paris,2012-05-07,8.104729362486207,spring
Paris,2012-05-08,11.42118542070397,spring
Paris,2012-05-09,7.718461016664267,spring
Paris,2012-05-10,6.5932156003359985,spring
Paris,2012-05-11,11.165424172740725,spring
Paris,2012-05-12,8.99661357589287,spring
Paris,2012-05-13,10.787837544326358,spring
Paris,2012-05-14,10.103265414395604,spring
Paris,2012-05-15,4.385538956378226,spring
Paris,2012-05-16,11.397489984512394,spring
Paris,2012-05-17,20.772350621813246,spring
Paris,2012-05-18,11.973439506107361,spring
Paris,2012-05-19,18.886759689601142,spring
Paris,2012-05-20,13.383130365197333,spring
Paris,2012-05-21,13.071170345374455,spring
Paris,2012-05-22,20.441609290140367,spring
Paris,2012-05-23,17.715797058934903,spring
Paris,2012-05-24,10.429612569949962,spring
Paris,2012-05-25,11.085060773852202,spring
Paris,2012-05-26,5.618046728732053,spring
Paris,2012-05-27,12.503073165081222,spring
Paris,2012-05-28,16.515274721247412,spring
Paris,2012-05-29,13.762208226125843,spring
Paris,2012-05-30,18.715986506515453,spring
Paris,2012-05-31,18.236400143017654,spring
Paris,2012-06-01,21.611449366777375,summer
Paris,2012-06-02,13.431340046709286,summer
Paris,2012-06-03,23.873934859564923,summer
Paris,2012-06-04,12.411573145254225,summer
Paris,2012-06-05,19.286762222104045,summer
Paris,2012-06-06,6.362202763858576,summer
Paris,2012-06-07,11.05162272426501,summer
Paris,2012-06-08,22.618230512751715,summer
Paris,2012-06-09,22.814383551152474,summer
Paris,2012-06-10,20.70977111674245,summer
Paris,2012-06-11,20.626914777515037,summer
Paris,2012-06-12,9.115935681890061,summer
Paris,2012-06-13,18.301020401326962,summer
Paris,2012-06-14,17.43857097461451,summer
Paris,2012-06-15,22.322646270791992,summer
Paris,2012-06-16,23.320727145150492,summer
Paris,2012-06-17,28.438558756404284,summer
Paris,2012-06-18,20.606249639329132,summer
Paris,2012-06-19,22.392660962915752,summer
Paris,2012-06-20,20.237417209155346,summer
Paris,2012-06-21,19.103224325863525,summer
Paris,2012-06-22,19.563423064295907,summer
Paris,2012-06-23,20.93855758134305,summer
Paris,2012-06-24,20.107453296623618,summer
Paris,2012-06-25,22.29140243747237,summer
Paris,2012-06-26,12.689023161666181,summer
Paris,2012-06-27,16.418305314346597,summer
Paris,2012-06-28,17.739335151289605,summer
Paris,2012-06-29,18.668864584957056,summer
Paris,2012-06-30,16.808772657827664,summer
Paris,2012-07-01,11.484879149765973,summer
Paris,2012-07-02,10.913896038663163,summer
Paris,2012-07-03,18.8014114643563,summer
Paris,2012-07-04,16.94141665334959,summer
Paris,2012-07-05,8.976052535386739,summer
Paris,2012-07-06,21.678619817959877,summer
Paris,2012-07-07,16.893858955262925,summer
Paris,2012-07-08,16.51896628371448,summer
Paris,2012-07-09,12.569913595378532,summer
Paris,2012-07-10,22.437972961277957,summer
Paris,2012-07-11,17.462445629584067,summer
Paris,2012-07-12,11.572273619733705,summer
Paris,2012-07-13,22.642426012204666,summer
Paris,2012-07-14,17.747778858878053,summer
Paris,2012-07-15,20.046477428065952,summer
Paris,2012-07-16,17.73229612369196,summer
Paris,2012-07-17,23.887643685427296,summer
Paris,2012-07-18,24.544445964991365,summer
Paris,2012-07-19,15.122170277207836,summer
Paris,2012-07-20,28.33921965208897,summer
Paris,2012-07-21,18.710180665507398,summer
Paris,2012-07-22,15.184946749629841,summer
Paris,2012-07-23,21.35389772163532,summer
Paris,2012-07-24,21.020038868689607,summer
Paris,2012-07-25,15.70408143527256,summer
Paris,2012-07-26,25.195194632945675,summer
Paris,2012-07-27,20.31005044800308,summer
Paris,2012-07-28,22.834556604216605,summer
Paris,2012-07-29,31.844266458956625,summer
Paris,2012-07-30,15.618386409064291,summer
Paris,2012-07-31,22.873797338535002,summer
Paris,2012-08-01,16.057660553676058,summer
Paris,2012-08-02,14.30787663730143,summer
Paris,2012-08-03,18.16777455121903,summer
Paris,2012-08-04,28.565338484615832,summer
Paris,2012-08-05,29.27847909052118,summer
Paris,2012-08-06,18.994193156644815,summer
Paris,2012-08-07,15.249126064303972,summer
Paris,2012-08-08,14.556598086293803,summer
Paris,2012-08-09,22.841900495429208,summer
Paris,2012-08-10,19.926505727043025,summer
Paris,2012-08-11,14.795830397980621,summer
Paris,2012-08-12,19.662498782971657,summer
Paris,2012-08-13,17.105546950785374,summer
Paris,2012-08-14,14.985985109281895,summer
Paris,2012-08-15,22.010749037183018,summer
Paris,2012-08-16,15.19798915794366,summer
Paris,2012-08-17,20.440021488927865,summer
Paris,2012-08-18,24.218108419913367,summer
Paris,2012-08-19,16.828926649192372,summer
Paris,2012-08-20,29.245709249317077,summer
Paris,2012-08-21,18.197752727889117,summer
Paris,2012-08-22,24.88010710104912,summer
Paris,2012-08-23,19.288771512799503,summer
Paris,2012-08-24,21.55471930072975,summer
Paris,2012-08-25,23.027565433051496,summer
Paris,2012-08-26,31.91782060459626,summer
Paris,2012-08-27,14.152488888174368,summer
Paris,2012-08-28,22.891637842306697,summer
Paris,2012-08-29,21.767411737663984,summer
Paris,2012-08-30,20.43285116019382,summer
Paris,2012-08-31,17.55830837913333,summer
Paris,2012-09-01,9.190116912103786,autumn
Paris,2012-09-02,18.922393262844274,autumn
Paris,2012-09-03,2.7730189728311565,autumn
Paris,2012-09-04,11.913707630954882,autumn
Paris,2012-09-05,-0.1302314209148463,autumn
Paris,2012-09-06,16.451971994165717,autumn
Paris,2012-09-07,9.106818950487117,autumn
Paris,2012-09-08,10.219162749926337,autumn
Paris,2012-09-09,9.976815179548526,autumn
Paris,2012-09-10,13.938603000640393,autumn
Paris,2012-09-11,16.105140083185834,autumn
Paris,2012-09-12,17.78804280871141,autumn
Paris,2012-09-13,10.27398149234164,autumn
Paris,2012-09-14,3.5528834338724113,autumn
Paris,2012-09-15,9.898009911169401,autumn
Paris,2012-09-16,7.239035247618829,autumn
Paris,2012-09-17,24.29010977718778,autumn
Paris,2012-09-18,13.757363998028904,autumn
Paris,2012-09-19,16.590992954641234,autumn
Paris,2012-09-20,11.829248063360385,autumn
Paris,2012-09-21,18.174090649341554,autumn
Paris,2012-09-22,12.168491463942422,autumn
Paris,2012-09-23,15.81322187976084,autumn
Paris,2012-09-24,15.009453645813394,autumn
Paris,2012-09-25,20.25069495226777,autumn
Paris,2012-09-26,7.083090637857078,autumn
Paris,2012-09-27,20.033865365783463,autumn
Paris,2012-09-28,15.046374260119713,autumn
Paris,2012-09-29,11.70875020062293,autumn
Paris,2012-09-30,8.738929815585124,autumn
Paris,2012-10-01,17.836316729662165,autumn
Paris,2012-10-02,7.0691371897201485,autumn
Paris,2012-10-03,9.716810809654676,autumn
Paris,2012-10-04,12.748606313984542,autumn
Paris,2012-10-05,8.775318776447424,autumn
Paris,2012-10-06,10.652200462372196,autumn
Paris,2012-10-07,8.713556639633644,autumn
Paris,2012-10-08,19.462162542490063,autumn
Paris,2012-10-09,15.611442082866162,autumn
Paris,2012-10-10,13.331798254550973,autumn
Paris,2012-10-11,5.408357449193325,autumn
Paris,2012-10-12,13.382424014666489,autumn
Paris,2012-10-13,17.797315054249662,autumn
Paris,2012-10-14,12.635902489231162,autumn
Paris,2012-10-15,12.05013897532608,autumn
Paris,2012-10-16,12.234190613022944,autumn
Paris,2012-10-17,11.675939631297954,autumn
Paris,2012-10-18,17.656459758188632,autumn
Paris,2012-10-19,-1.3607459526762238,autumn
Paris,2012-10-20,12.331400116717361,autumn
Paris,2012-10-21,7.471125226895133,autumn
Paris,2012-10-22,12.991539646245782,autumn
Paris,2012-10-23,14.611225591669292,autumn
Paris,2012-10-24,9.692620236131177,autumn
Paris,2012-10-25,20.642373803818202,autumn
Paris,2012-10-26,15.018875848246662,autumn
Paris,2012-10-27,13.392218923472676,autumn
Paris,2012-10-28,15.861419738311202,autumn
Paris,2012-10-29,10.197437584999545,autumn
Paris,2012-10-30,19.816885441233552,autumn
Paris,2012-10-31,14.3375277930009,autumn
Paris,2012-11-01,13.045595426677131,autumn
Paris,2012-11-02,7.405289149845157,autumn
Paris,2012-11-03,21.067502975280895,autumn
Paris,2012-11-04,12.103660641012846,autumn
Paris,2012-11-05,8.63603513322953,autumn
Paris,2012-11-06,17.03109458710113,autumn
Paris,2012-11-07,8.313193626721233,autumn
Paris,2012-11-08,3.1005885250367733,autumn
Paris,2012-11-09,9.660378487476505,autumn
Paris,2012-11-10,15.248215442059411,autumn
Paris,2012-11-11,13.495728640479221,autumn
Paris,2012-11-12,9.708492249622017,autumn
Paris,2012-11-13,14.360373773040635,autumn
Paris,2012-11-14,14.42890972793871,autumn
Paris,2012-11-15,1.2001612801992145,autumn
Paris,2012-11-16,9.67557349381644,autumn
Paris,2012-11-17,5.586691681067597,autumn
Paris,2012-11-18,8.864294187552042,autumn
Paris,2012-11-19,18.665956697089683,autumn
Paris,2012-11-20,15.149183842828206,autumn
Paris,2012-11-21,17.651182421178817,autumn
Paris,2012-11-22,6.240023453660013,autumn
Paris,2012-11-23,18.778445237759513,autumn
Paris,2012-11-24,14.666052831523595,autumn
Paris,2012-11-25,12.236526227845534,autumn
Paris,2012-11-26,15.976267385163379,autumn
Paris,2012-11-27,5.156803841110682,autumn
Paris,2012-11-28,9.450662506882008,autumn
Paris,2012-11-29,0.014079285361214389,autumn
Paris,2012-11-30,20.00864786537731,autumn
Paris,2012-12-01,0.24194518165352719,winter
Paris,2012-12-02,4.615116043690465,winter
Paris,2012-12-03,-2.3295867650494495,winter
Paris,2012-12-04,-1.3137425713727975,winter
